"id"	"id.orig"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"sex"	"age"	"ethnicity"	"occupation"	"speech.unit.count"	"word.count"
912	912	"<S2A-065#1:C>"	"S2A065"	"1"	"C"	"male"	"50-54"	"Pakeha"	"Barrister"	129	1966
913	913	"<S2A-065#1:X>"	"S2A065"	"1"	"X"	NA	NA	NA	NA	1	0
914	914	"<S2A-066#1:C>"	"S2A066"	"1"	"C"	"male"	"30-34"	"Pakeha"	"Lawyer"	130	2110
915	915	"<S2A-066#1:X>"	"S2A066"	"1"	"X"	NA	NA	NA	NA	1	1
916	916	"<S2A-067#1:C>"	"S2A067"	"1"	"C"	"male"	"35-39"	"Pakeha"	"Lawyer"	117	2022
917	917	"<S2A-067#1:X>"	"S2A067"	"1"	"X"	NA	NA	NA	"X is audience"	3	0
918	918	"<S2A-068#1:C>"	"S2A068"	"1"	"C"	"male"	"30-34"	"Pakeha"	"Solicitor"	189	2438
919	919	"<S2A-068#1:X>"	"S2A068"	"1"	"X"	NA	NA	NA	NA	2	0
920	920	"<S2A-069#1:C>"	"S2A069"	"1"	"C"	"male"	"40-44"	"Pakeha"	"Solicitor"	173	2134
921	921	"<S2A-069#1:X>"	"S2A069"	"1"	"X"	NA	NA	NA	"X is audience"	9	0
922	922	"<S2A-070#1:J>"	"S2A070"	"1"	"J"	"male"	"55-59"	"Pakeha"	"District Court Judge"	105	2031
923	923	"<S2B-001#1:J>"	"S2B001"	"1"	"J"	"male"	"55-59"	"Pakeha"	"Prime Minister"	4	44
924	924	"<S2B-001#1:L>"	"S2B001"	"1"	"L"	"male"	"50-54"	"Pakeha"	"Radio Newsreader"	52	959
925	925	"<S2B-001#1:M>"	"S2B001"	"1"	"M"	"male"	"40-44"	"Pakeha"	"Leader of the Opposition"	2	34
926	926	"<S2B-001#2:H>"	"S2B001"	"2"	"H"	"male"	"45-49"	"Pakeha"	"Radio Broadcaster"	36	665
927	927	"<S2B-001#3:A>"	"S2B001"	"3"	"A"	NA	"25-29"	"Pakeha"	"Reporter"	14	213
928	928	"<S2B-002#1:J>"	"S2B002"	"1"	"J"	NA	"35-39"	"Pakeha"	"Radio Journalist"	25	449
929	929	"<S2B-002#2:H>"	"S2B002"	"2"	"H"	"male"	"55-59"	"Maori"	"Broadcaster"	30	672
930	930	"<S2B-002#3:H>"	"S2B002"	"3"	"H"	"male"	"55-59"	"Maori"	"Broadcaster"	45	865
931	931	"<S2B-003#1:M>"	"S2B003"	"1"	"M"	"male"	"55-59"	"Maori"	"Broadcaster"	28	472
932	932	"<S2B-003#2:C>"	"S2B003"	"2"	"C"	"male"	"45-49"	"Pakeha"	"Marketing Manager/Broadcaster"	32	506
933	933	"<S2B-003#3:N>"	"S2B003"	"3"	"N"	"male"	"30-34"	"Maori"	"Television Presenter/Reporter"	55	949
934	934	"<S2B-004#1:H>"	"S2B004"	"1"	"H"	"male"	"55-59"	"Maori"	"Broadcaster"	39	697
935	935	"<S2B-004#2:G>"	"S2B004"	"2"	"G"	"male"	"30-34"	"Pakeha"	"Freelance Broadcast"	37	958
936	936	"<S2B-004#3:R>"	"S2B004"	"3"	"R"	"male"	"40-44"	"Pakeha"	"Sports Broadcaster"	36	592
937	937	"<S2B-005#1:M>"	"S2B005"	"1"	"M"	"male"	"50-54"	"Pakeha"	"Member of Parliament"	3	61
938	938	"<S2B-005#1:V>"	"S2B005"	"1"	"V"	NA	"35-39"	"Pakeha"	"Newsreader"	29	562
939	939	"<S2B-005#1:Z>"	"S2B005"	"1"	"Z"	"male"	NA	NA	NA	2	50
940	940	"<S2B-005#2:C>"	"S2B005"	"2"	"C"	"male"	"45-49"	"Pakeha"	"Marketing Manager/Broadcaster"	37	596
941	941	"<S2B-005#3:J>"	"S2B005"	"3"	"J"	NA	"35-39"	"Pakeha"	"Television News Presenter"	34	411
942	942	"<S2B-005#3:R>"	"S2B005"	"3"	"R"	"male"	"45-49"	"Pakeha"	"Newscaster"	32	353
943	943	"<S2B-006#1:A>"	"S2B006"	"1"	"A"	"male"	"30-34"	"Pakeha"	"Cartage Contractor"	1	49
944	944	"<S2B-006#1:D>"	"S2B006"	"1"	"D"	"male"	"35-39"	"Pakeha"	"Executive Radio Producer"	15	289
945	945	"<S2B-006#1:Z>"	"S2B006"	"1"	"Z"	"male"	NA	NA	NA	4	69
946	946	"<S2B-006#2:H>"	"S2B006"	"2"	"H"	"male"	"45-49"	"Pakeha"	"Radio Broadcaster"	38	804
947	947	"<S2B-006#2:T>"	"S2B006"	"2"	"T"	"male"	NA	NA	NA	4	23
948	948	"<S2B-006#3:V>"	"S2B006"	"3"	"V"	NA	"25-29"	"Pakeha"	"Radio Producer/Newsreader"	41	743
949	949	"<S2B-007#1:V>"	"S2B007"	"1"	"V"	NA	"35-39"	"Pakeha"	"Newsreader"	19	335
950	950	"<S2B-007#2:R>"	"S2B007"	"2"	"R"	"male"	"45-49"	"Pakeha"	"Radio Announcer/News Reader"	41	736
951	951	"<S2B-007#2:S>"	"S2B007"	"2"	"S"	"male"	NA	NA	NA	3	60
952	952	"<S2B-007#2:T>"	"S2B007"	"2"	"T"	"male"	NA	NA	NA	4	52
953	953	"<S2B-007#2:Z>"	"S2B007"	"2"	"Z"	"male"	NA	NA	NA	3	50
954	954	"<S2B-007#3:D>"	"S2B007"	"3"	"D"	NA	"25-29"	"Pakeha"	"Radio Producer/News Reader"	37	777
955	955	"<S2B-008#1:S>"	"S2B008"	"1"	"S"	NA	"20-24"	"Pakeha"	"Radio Announcer"	28	481
956	956	"<S2B-008#1:T>"	"S2B008"	"1"	"T"	"male"	NA	NA	NA	1	39
957	957	"<S2B-008#1:U>"	"S2B008"	"1"	"U"	"male"	NA	NA	NA	2	28
958	958	"<S2B-008#1:W>"	"S2B008"	"1"	"W"	"male"	NA	NA	NA	2	30
959	959	"<S2B-008#2:B>"	"S2B008"	"2"	"B"	"male"	NA	NA	NA	2	41
960	960	"<S2B-008#2:V>"	"S2B008"	"2"	"V"	NA	"35-39"	"Pakeha"	"News Reader"	37	537
961	961	"<S2B-008#3:L>"	"S2B008"	"3"	"L"	"male"	"50-54"	"Pakeha"	"Radio Newsreader"	34	725
962	962	"<S2B-008#3:Z>"	"S2B008"	"3"	"Z"	"male"	NA	NA	NA	3	66
963	963	"<S2B-009#1:S>"	"S2B009"	"1"	"S"	NA	"20-24"	"Pakeha"	"Radio Announcer"	14	235
964	964	"<S2B-009#2:H>"	"S2B009"	"2"	"H"	"male"	"45-49"	"Pakeha"	"Radio Broadcaster"	48	887
965	965	"<S2B-009#2:T>"	"S2B009"	"2"	"T"	"male"	NA	NA	NA	2	20
966	966	"<S2B-009#2:U>"	"S2B009"	"2"	"U"	"male"	NA	NA	NA	1	14
967	967	"<S2B-009#2:X>"	"S2B009"	"2"	"X"	"male"	NA	NA	NA	3	0
968	968	"<S2B-009#2:Z>"	"S2B009"	"2"	"Z"	"male"	NA	NA	NA	2	31
969	969	"<S2B-009#3:L>"	"S2B009"	"3"	"L"	"male"	"50-54"	"Pakeha"	"Radio Newsreader"	37	787
970	970	"<S2B-010#1:G>"	"S2B010"	"1"	"G"	"male"	"30-34"	"Pakeha"	"FREELANCE Broadcaster"	19	405
971	971	"<S2B-010#1:X>"	"S2B010"	"1"	"X"	NA	NA	NA	NA	2	0
972	972	"<S2B-010#2:A>"	"S2B010"	"2"	"A"	NA	"45-49"	"Semitic"	"Broadcaster"	60	645
973	973	"<S2B-010#2:B>"	"S2B010"	"2"	"B"	"male"	"40-44"	"Pakeha"	"Television Journalist"	30	421
974	974	"<S2B-010#3:J>"	"S2B010"	"3"	"J"	"male"	"35-39"	"Pakeha"	"Radio/TV Presenter"	38	521
975	975	"<S2B-011#1:J>"	"S2B011"	"1"	"J"	"male"	"55-59"	"Pakeha"	"Radio Broadcaster"	44	893
976	976	"<S2B-011#2:L>"	"S2B011"	"2"	"L"	"male"	"50-54"	"Pakeha"	"Radio Newsreader"	47	922
977	977	"<S2B-011#2:T>"	"S2B011"	"2"	"T"	NA	NA	NA	NA	7	115
978	978	"<S2B-011#2:Z>"	"S2B011"	"2"	"Z"	"male"	NA	NA	NA	3	60
979	979	"<S2B-012#1:L>"	"S2B012"	"1"	"L"	"male"	"50-54"	"Pakeha"	"Radio News Reader"	47	891
980	980	"<S2B-012#1:Z>"	"S2B012"	"1"	"Z"	"male"	NA	NA	NA	2	28
981	981	"<S2B-012#2:J>"	"S2B012"	"2"	"J"	NA	"30-34"	"Maori"	"Television Presenter"	74	1024
982	982	"<S2B-013#1:H>"	"S2B013"	"1"	"H"	"male"	"45-49"	"Pakeha"	"Radio Broadcaster"	28	654
983	983	"<S2B-013#1:S>"	"S2B013"	"1"	"S"	"male"	NA	NA	NA	3	41
984	984	"<S2B-013#1:T>"	"S2B013"	"1"	"T"	"male"	NA	NA	NA	1	64
985	985	"<S2B-013#1:Z>"	"S2B013"	"1"	"Z"	"male"	NA	NA	NA	1	33
986	986	"<S2B-013#2:D>"	"S2B013"	"2"	"D"	NA	"25-29"	"Pakeha"	"Radio Producer/News Reader"	32	663
987	987	"<S2B-013#3:B>"	"S2B013"	"3"	"B"	"male"	"40-44"	"Pakeha"	"Broadcaster"	41	561
988	988	"<S2B-014#1:R>"	"S2B014"	"1"	"R"	"male"	"45-49"	"Pakeha"	"Radio Announcer/News Reader"	33	702
989	989	"<S2B-014#1:S>"	"S2B014"	"1"	"S"	"male"	NA	NA	NA	2	39
990	990	"<S2B-014#1:Z>"	"S2B014"	"1"	"Z"	"male"	NA	NA	NA	4	48
991	991	"<S2B-014#2:T>"	"S2B014"	"2"	"T"	"male"	"40-44"	"Pakeha"	"Television Newscaster"	52	735
992	992	"<S2B-014#3:J>"	"S2B014"	"3"	"J"	"male"	"35-39"	"Pakeha"	"Radio/TV Presenter"	35	408
993	993	"<S2B-015#1:H>"	"S2B015"	"1"	"H"	"male"	"45-49"	"Pakeha"	"Radio Broadcaster"	30	694
994	994	"<S2B-015#1:S>"	"S2B015"	"1"	"S"	"male"	NA	NA	NA	2	43
995	995	"<S2B-015#1:Z>"	"S2B015"	"1"	"Z"	"male"	NA	NA	NA	1	48
996	996	"<S2B-015#2:J>"	"S2B015"	"2"	"J"	NA	"30-34"	"Maori"	"Television Presenter"	50	550
997	997	"<S2B-015#3:G>"	"S2B015"	"3"	"G"	"male"	"25-29"	"Maori"	"Journalist"	14	267
998	998	"<S2B-015#3:W>"	"S2B015"	"3"	"W"	NA	"30-34"	"Maori"	"Journalist/Presenter"	25	379
999	999	"<S2B-016#1:D>"	"S2B016"	"1"	"D"	NA	"25-29"	"Pakeha"	"Radio Producer/News Reader"	40	778
1000	1000	"<S2B-016#2:S>"	"S2B016"	"2"	"S"	"male"	"35-39"	"Pakeha"	"Sports Broadcaster"	33	613
1001	1001	"<S2B-016#3:C>"	"S2B016"	"3"	"C"	"male"	"45-49"	"Pakeha"	"Marketing Manager/Broadcaster"	30	574
1002	1002	"<S2B-017#1:D>"	"S2B017"	"1"	"D"	NA	"25-29"	"Pakeha"	"Radio Producer/Newsreader"	34	690
1003	1003	"<S2B-017#1:J>"	"S2B017"	"1"	"J"	"male"	"55-59"	"Pakeha"	"Prime Minister"	2	30
1004	1004	"<S2B-017#2:G>"	"S2B017"	"2"	"G"	"male"	"45-49"	"Pakeha"	"Journalist"	2	74
1005	1005	"<S2B-017#2:V>"	"S2B017"	"2"	"V"	NA	"35-39"	"Pakeha"	"Newsreader"	16	322
1006	1006	"<S2B-017#2:X>"	"S2B017"	"2"	"X"	"male"	NA	NA	NA	15	34
1007	1007	"<S2B-017#2:Z>"	"S2B017"	"2"	"Z"	"male"	NA	NA	NA	1	45
1008	1008	"<S2B-017#3:V>"	"S2B017"	"3"	"V"	NA	"35-39"	"Pakeha"	"News Reader"	46	846
1009	1009	"<S2B-018#1:G>"	"S2B018"	"1"	"G"	"male"	"40-44"	"Pakeha"	"Sports Broadcaster RNZ"	38	609
1010	1010	"<S2B-018#1:Z>"	"S2B018"	"1"	"Z"	"male"	NA	NA	NA	1	4
1011	1011	"<S2B-018#2:C>"	"S2B018"	"2"	"C"	NA	"30-34"	"Pakeha"	"Journalist"	28	414
1012	1012	"<S2B-018#3:W>"	"S2B018"	"3"	"W"	NA	"30-34"	"Maori"	"Journalist/Presenter"	50	1012
1013	1013	"<S2B-019#1:R>"	"S2B019"	"1"	"R"	"male"	"40-44"	"Pakeha"	"Sports Broadcaster"	40	758
1014	1014	"<S2B-019#2:D>"	"S2B019"	"2"	"D"	NA	"25-29"	"Pakeha"	"Radio Producer/News Reader"	48	794
1015	1015	"<S2B-019#2:S>"	"S2B019"	"2"	"S"	NA	NA	NA	NA	3	43
1016	1016	"<S2B-019#2:T>"	"S2B019"	"2"	"T"	"male"	NA	NA	NA	5	42
1017	1017	"<S2B-019#2:Z>"	"S2B019"	"2"	"Z"	"male"	NA	NA	NA	4	61
1018	1018	"<S2B-019#3:A>"	"S2B019"	"3"	"A"	NA	"25-29"	"Pakeha"	"Reporter"	17	306
1019	1019	"<S2B-020#1:N>"	"S2B020"	"1"	"N"	"male"	"30-34"	"Maori"	"Television Presenter/Reporter"	77	1166
1020	1020	"<S2B-020#2:T>"	"S2B020"	"2"	"T"	"male"	"40-44"	"Pakeha"	"Television Newscaster"	58	820
1021	1021	"<S2B-021#1:P>"	"S2B021"	"1"	"P"	"male"	"40-44"	"Pakeha"	"University Reader"	136	1977
1022	1022	"<S2B-022#1:C>"	"S2B022"	"1"	"C"	NA	"40-44"	"Pakeha"	"Musician/Broadcaster"	55	824
1023	1023	"<S2B-022#1:X>"	"S2B022"	"1"	"X"	NA	NA	NA	NA	83	51
1024	1024	"<S2B-022#2:R>"	"S2B022"	"2"	"R"	"male"	"50-54"	"Pakeha"	"Professor"	38	648
1025	1025	"<S2B-022#3:K>"	"S2B022"	"3"	"K"	NA	"50-54"	"Pakeha"	"Self-Employed"	38	643
1026	1026	"<S2B-023#1:D>"	"S2B023"	"1"	"D"	"male"	"45-49"	"Pakeha"	"Lawyer/Publisher"	45	692
1027	1027	"<S2B-023#2:P>"	"S2B023"	"2"	"P"	"male"	"60-64"	"Pakeha"	"Legal Editor/Publisher"	30	690
1028	1028	"<S2B-023#3:M>"	"S2B023"	"3"	"M"	"male"	"45-49"	"Pakeha"	"Oral Historian"	47	714
1029	1029	"<S2B-024#1:H>"	"S2B024"	"1"	"H"	"male"	"50-54"	"Maori"	"Catholic Priest"	155	1575
1030	1030	"<S2B-024#2:F>"	"S2B024"	"2"	"F"	NA	NA	"Pakeha"	"Writer"	27	572
1031	1031	"<S2B-025#1:G>"	"S2B025"	"1"	"G"	NA	"45-49"	"Pakeha"	"Liaison Officer"	56	1092
1032	1032	"<S2B-025#1:X>"	"S2B025"	"1"	"X"	NA	NA	NA	NA	55	58
1033	1033	"<S2B-025#2:F>"	"S2B025"	"2"	"F"	NA	"30-34"	"Pakeha/Dutch"	"Actor"	69	899
1034	1034	"<S2B-025#2:W>"	"S2B025"	"2"	"W"	NA	NA	NA	NA	3	0
1035	1035	"<S2B-025#2:Y>"	"S2B025"	"2"	"Y"	"male"	NA	NA	NA	3	0
1036	1036	"<S2B-026#1:J>"	"S2B026"	"1"	"J"	"male"	"65-69"	"Pakeha"	"Retired Public Servant/Academic"	104	2192
1037	1037	"<S2B-027#1:J>"	"S2B027"	"1"	"J"	"male"	"65-69"	"Pakeha"	"Retired Public Servant/Academic"	152	2294
1038	1038	"<S2B-028#1:M>"	"S2B028"	"1"	"M"	"male"	"45-49"	"Pakeha"	"Solicitor"	38	619
1039	1039	"<S2B-028#2:A>"	"S2B028"	"2"	"A"	NA	"45-49"	"Pakeha"	"Member of Parliament"	34	571
1040	1040	"<S2B-028#3:V>"	"S2B028"	"3"	"V"	NA	"30-34"	"Maori/Pakeha"	"Journalist/Editor"	34	657
1041	1041	"<S2B-029#1:F>"	"S2B029"	"1"	"F"	NA	"45-49"	"Maori/Pakeha"	"Advisor to Race Relations"	32	594
1042	1042	"<S2B-029#2:J>"	"S2B029"	"2"	"J"	"male"	"55-59"	"Pakeha"	"Prime Minister"	64	985
1043	1043	"<S2B-029#3:L>"	"S2B029"	"3"	"L"	NA	"50-54"	"Pakeha"	"Writer/DPB"	28	598
1044	1044	"<S2B-030#1:A>"	"S2B030"	"1"	"A"	NA	"50-54"	"Pakeha"	"Research Fellow"	43	856
1045	1045	"<S2B-030#2:A>"	"S2B030"	"2"	"A"	NA	"50-54"	"Pakeha"	"Research Fellow"	115	1843
1046	1046	"<S2B-031#1:K>"	"S2B031"	"1"	"K"	"male"	"30-34"	"Other"	"Secretary"	41	679
1047	1047	"<S2B-031#2:K>"	"S2B031"	"2"	"K"	"male"	"30-34"	"Other"	"Secretary"	103	1639
1048	1048	"<S2B-032#1:K>"	"S2B032"	"1"	"K"	NA	"50-54"	"Pakeha"	"Self-Employed"	122	1953
1049	1049	"<S2B-033#1:K>"	"S2B033"	"1"	"K"	NA	"50-54"	"Pakeha"	"Self-Employed"	58	1267
1050	1050	"<S2B-033#2:K>"	"S2B033"	"2"	"K"	NA	"50-54"	"Pakeha"	"Self-Employed"	72	907
1051	1051	"<S2B-034#1:G>"	"S2B034"	"1"	"G"	NA	"45-49"	"Pakeha"	"Liaison Officer"	81	1284
1052	1052	"<S2B-034#1:X>"	"S2B034"	"1"	"X"	NA	NA	NA	NA	106	125
1053	1053	"<S2B-034#1:Y>"	"S2B034"	"1"	"Y"	NA	NA	NA	NA	48	72
1054	1054	"<S2B-034#2:G>"	"S2B034"	"2"	"G"	NA	"45-49"	"Pakeha"	"Liaison Officer"	38	594
1055	1055	"<S2B-035#1:A>"	"S2B035"	"1"	"A"	"male"	"40-44"	"Pakeha"	"Researcher"	174	2226
1056	1056	"<S2B-036#1:E>"	"S2B036"	"1"	"E"	NA	"50-54"	"Pakeha"	"Lecturer"	161	2277
1057	1057	"<S2B-037#1:C>"	"S2B037"	"1"	"C"	NA	"60-64"	"Maori"	"Governor General of NZ"	58	964
1058	1058	"<S2B-037#2:M>"	"S2B037"	"2"	"M"	"male"	"55-59"	"Pakeha"	"Teacher"	52	901
1059	1059	"<S2B-038#1:E>"	"S2B038"	"1"	"E"	NA	"50-54"	"Pakeha"	"Lecturer"	197	3128
1060	1060	"<S2B-039#1:G>"	"S2B039"	"1"	"G"	"male"	"40-44"	"Pakeha"	"Entertainer"	98	1309
1061	1061	"<S2B-039#1:S>"	"S2B039"	"1"	"S"	"male"	NA	NA	NA	5	0
1062	1062	"<S2B-039#1:U>"	"S2B039"	"1"	"U"	"male"	NA	NA	NA	1	0
1063	1063	"<S2B-039#1:V>"	"S2B039"	"1"	"V"	"male"	NA	NA	NA	1	4
1064	1064	"<S2B-039#1:W>"	"S2B039"	"1"	"W"	"male"	NA	NA	NA	1	0
1065	1065	"<S2B-039#1:Y>"	"S2B039"	"1"	"Y"	NA	NA	NA	NA	1	0
1066	1066	"<S2B-039#2:T>"	"S2B039"	"2"	"T"	NA	"30-34"	"Pakeha/Dutch"	"Actor"	57	821
1067	1067	"<S2B-039#2:X>"	"S2B039"	"2"	"X"	"male"	NA	NA	NA	2	0
1068	1068	"<S2B-040#1:K>"	"S2B040"	"1"	"K"	"male"	"30-34"	"Other"	"Secretary"	116	1854
1069	1069	"<S2B-041#1:P>"	"S2B041"	"1"	"P"	"male"	"45-49"	"Pakeha"	"Barrister"	132	2443
1070	1070	"<S2B-042#1:D>"	"S2B042"	"1"	"D"	"male"	"50-54"	"Pakeha"	"Lawyer"	138	2224
1071	1071	"<S2B-043#1:R>"	"S2B043"	"1"	"R"	"male"	"50-54"	"Pakeha"	"Company Executive"	81	1542
1072	1072	"<S2B-043#2:G>"	"S2B043"	"2"	"G"	"male"	"35-39"	"Pakeha"	"TV/Film Producer"	113	1596
1073	1073	"<S2B-044#1:D>"	"S2B044"	"1"	"D"	"male"	"40-44"	"Maori"	"Journalist"	71	955
1074	1074	"<S2B-044#2:G>"	"S2B044"	"2"	"G"	"male"	"45-49"	"Pakeha"	"Director Public Affairs TVNZ"	114	1590
1075	1075	"<S2B-045#1:A>"	"S2B045"	"1"	"A"	"male"	"60-64"	"Pakeha"	"Dean of Commerce"	109	1606
1076	1076	"<S2B-045#2:R>"	"S2B045"	"2"	"R"	"male"	"50-54"	"Pakeha"	"Professor"	123	1739
1077	1077	"<S2B-046#1:T>"	"S2B046"	"1"	"T"	"male"	"45-49"	"Pakeha"	"Lecturer"	82	1958
1078	1078	"<S2B-047#1:C>"	"S2B047"	"1"	"C"	"male"	"40-44"	"Pakeha"	"Member of Parliament"	77	1786
1079	1079	"<S2B-047#1:X>"	"S2B047"	"1"	"X"	NA	NA	NA	NA	5	0
1080	1080	"<S2B-048#1:F>"	"S2B048"	"1"	"F"	NA	"45-49"	"Pakeha"	"Social Researcher"	125	1979
1081	1081	"<S2B-048#1:X>"	"S2B048"	"1"	"X"	NA	NA	NA	NA	1	0
1082	1082	"<S2B-049#1:L>"	"S2B049"	"1"	"L"	"male"	NA	"Pakeha"	"Former Lecturer"	105	1971
1083	1083	"<S2B-050#1:C>"	"S2B050"	"1"	"C"	NA	NA	NA	NA	26	561
1084	1084	"<S2B-050#1:J>"	"S2B050"	"1"	"J"	NA	NA	NA	NA	73	1643
1085	1085	"<S2B-050#1:X>"	"S2B050"	"1"	"X"	NA	NA	NA	NA	3	0
